station,valid,metar
ZBAA,2014-01-01 00:00,ZBAA 010000Z 29006MPS CAVOK 06/M18 Q1013 NOSIG
ZBAA,2014-01-01 00:30,ZBAA 010030Z 28006MPS 250V320 CAVOK 06/M19 Q1014 NOSIG
ZBAA,2014-01-01 01:00,ZBAA 010100Z 29005MPS 280V340 CAVOK 07/M18 Q1014 NOSIG
ZBAA,2014-01-01 01:30,ZBAA 010130Z 30006MPS CAVOK 08/M18 Q1015 NOSIG
ZBAA,2014-01-01 02:00,ZBAA 010200Z 29005MPS CAVOK 08/M18 Q1015 NOSIG
ZBAA,2014-01-01 02:30,ZBAA 010230Z 30006MPS CAVOK 09/M18 Q1015 NOSIG
ZBAA,2014-01-01 03:00,ZBAA 010300Z 29008MPS CAVOK 09/M18 Q1015 NOSIG
ZBAA,2014-01-01 03:30,ZBAA 010330Z 29009MPS CAVOK 10/M18 Q1015 NOSIG
ZBAA,2014-01-01 04:00,ZBAA 010400Z 29009MPS 260V330 CAVOK 10/M17 Q1015 NOSIG
ZBAA,2014-01-01 04:30,ZBAA 010430Z 30008MPS CAVOK 10/M17 Q1015 NOSIG
ZBAA,2014-01-01 05:00,ZBAA 010500Z 29007MPS CAVOK 11/M18 Q1014 NOSIG
ZBAA,2014-01-01 05:30,ZBAA 010530Z 30008MPS 270V330 CAVOK 11/M18 Q1014 NOSIG
ZBAA,2014-01-01 06:00,ZBAA 010600Z 30008G13MPS CAVOK 11/M17 Q1014 NOSIG
ZBAA,2014-01-01 06:30,ZBAA 010630Z 30008MPS CAVOK 11/M17 Q1014 NOSIG
ZBAA,2014-01-01 07:00,ZBAA 010700Z 29007MPS CAVOK 11/M17 Q1014 NOSIG
ZBAA,2014-01-01 07:30,ZBAA 010730Z 30007MPS CAVOK 11/M17 Q1014 NOSIG
ZBAA,2014-01-01 08:00,ZBAA 010800Z 29006MPS CAVOK 11/M17 Q1014 NOSIG
ZBAA,2014-01-01 08:30,ZBAA 010830Z 29005MPS 240V350 CAVOK 10/M17 Q1015 NOSIG
ZBAA,2014-01-01 09:00,ZBAA 010900Z 29005G10MPS 260V320 CAVOK 10/M16 Q1015 NOSIG
ZBAA,2014-01-01 09:30,ZBAA 010930Z 29003MPS 270V330 CAVOK 09/M16 Q1015 NOSIG
ZBAA,2014-01-01 10:00,ZBAA 011000Z 28003MPS 260V320 CAVOK 09/M16 Q1015 NOSIG
ZBAA,2014-01-01 10:30,ZBAA 011030Z 29003G08MPS CAVOK 09/M17 Q1016 NOSIG
ZBAA,2014-01-01 11:00,ZBAA 011100Z 24002G08MPS 160V330 CAVOK 09/M16 Q1016 NOSIG
ZBAA,2014-01-01 11:30,ZBAA 011130Z 23003MPS 170V300 CAVOK 09/M16 Q1016 NOSIG
ZBAA,2014-01-01 12:00,ZBAA 011200Z 11001MPS CAVOK 03/M14 Q1017 NOSIG
ZBAA,2014-01-01 12:30,ZBAA 011230Z VRB01MPS CAVOK 02/M15 Q1017 NOSIG
ZBAA,2014-01-01 13:00,ZBAA 011300Z 07002MPS CAVOK 00/M14 Q1017 NOSIG
ZBAA,2014-01-01 13:30,ZBAA 011330Z VRB01MPS CAVOK M01/M13 Q1018 NOSIG
ZBAA,2014-01-01 14:00,ZBAA 011400Z 08001MPS CAVOK M01/M12 Q1018 NOSIG
ZBAA,2014-01-01 14:30,ZBAA 011430Z VRB01MPS 8000 NSC M01/M12 Q1018 NOSIG
ZBAA,2014-01-01 15:00,ZBAA 011500Z 01002MPS 300V040 8000 NSC M00/M12 Q1019 NOSIG
