station,valid,metar
ZGHA,2021-01-01 00:00,ZGHA 010000Z 14001MPS CAVOK M03/M04 Q1032 NOSIG
ZGHA,2021-01-01 01:00,ZGHA 010100Z VRB01MPS CAVOK 00/M03 Q1032 NOSIG
ZGHA,2021-01-01 02:00,ZGHA 010200Z VRB01MPS CAVOK 02/M03 Q1033 NOSIG
ZGHA,2021-01-01 03:00,ZGHA 010300Z 15001MPS CAVOK 05/M03 Q1032 NOSIG
ZGHA,2021-01-01 04:00,ZGHA 010400Z VRB02MPS CAVOK 07/M07 Q1031 NOSIG
ZGHA,2021-01-01 05:00,ZGHA 010500Z VRB01MPS CAVOK 09/M06 Q1029 NOSIG
ZGHA,2021-01-01 06:00,ZGHA 010600Z 26002MPS 200V300 CAVOK 09/M05 Q1028 NOSIG
ZGHA,2021-01-01 07:00,ZGHA 010700Z VRB01MPS CAVOK 10/M05 Q1028 NOSIG
ZGHA,2021-01-01 08:00,ZGHA 010800Z VRB01MPS CAVOK 10/M05 Q1028 NOSIG
ZGHA,2021-01-01 09:00,ZGHA 010900Z VRB01MPS CAVOK 09/M04 Q1028 NOSIG
ZGHA,2021-01-01 10:00,ZGHA 011000Z 29002MPS CAVOK 08/M04 Q1028 NOSIG
ZGHA,2021-01-01 11:00,ZGHA 011100Z 04001MPS CAVOK 04/00 Q1028 NOSIG
ZGHA,2021-01-01 12:00,ZGHA 011200Z VRB01MPS CAVOK 04/00 Q1028 NOSIG
ZGHA,2021-01-01 13:00,ZGHA 011300Z 00000MPS CAVOK 03/M01 Q1029 NOSIG
ZGHA,2021-01-01 14:00,ZGHA 011400Z VRB01MPS 7000 NSC 01/M01 Q1029 NOSIG
ZGHA,2021-01-01 15:00,ZGHA 011500Z 06002MPS 7000 NSC 01/M01 Q1029 NOSIG
ZGHA,2021-01-01 16:00,ZGHA 011600Z VRB01MPS 7000 NSC 01/M01 Q1028 NOSIG
ZGHA,2021-01-01 17:00,ZGHA 011700Z 22001MPS 7000 NSC 01/M01 Q1029 NOSIG
ZGHA,2021-01-01 18:00,ZGHA 011800Z 24001MPS 7000 NSC M01/M02 Q1029 NOSIG
ZGHA,2021-01-01 19:00,ZGHA 011900Z 07001MPS 7000 NSC M01/M02 Q1029 NOSIG
ZGHA,2021-01-01 20:00,ZGHA 012000Z 02002MPS 7000 NSC M02/M02 Q1028 NOSIG
ZGHA,2021-01-01 21:00,ZGHA 012100Z 01001MPS 7000 NSC M02/M02 Q1028 NOSIG
ZGHA,2021-01-01 22:00,ZGHA 012200Z 02001MPS 8000 NSC M01/M02 Q1028 NOSIG
ZGHA,2021-01-01 23:00,ZGHA 012300Z 19001MPS CAVOK M03/M03 Q1028 NOSIG
ZGHA,2021-01-02 00:00,ZGHA 020000Z VRB01MPS CAVOK M02/M03 Q1028 NOSIG
ZGHA,2021-01-02 01:00,ZGHA 020100Z VRB01MPS CAVOK 01/M01 Q1029 NOSIG
ZGHA,2021-01-02 02:00,ZGHA 020200Z VRB01MPS CAVOK 04/00 Q1029 NOSIG
ZGHA,2021-01-02 03:00,ZGHA 020300Z VRB01MPS CAVOK 07/M00 Q1028 NOSIG
ZGHA,2021-01-02 04:00,ZGHA 020400Z VRB01MPS CAVOK 10/M01 Q1027 NOSIG
ZGHA,2021-01-02 05:00,ZGHA 020500Z 30001MPS CAVOK 12/M02 Q1025 NOSIG
ZGHA,2021-01-02 06:00,ZGHA 020600Z 05003MPS 020V080 CAVOK 12/M03 Q1024 NOSIG
ZGHA,2021-01-02 07:00,ZGHA 020700Z 06002MPS 020V100 CAVOK 12/M03 Q1023 NOSIG
ZGHA,2021-01-02 08:00,ZGHA 020800Z VRB01MPS CAVOK 14/M03 Q1023 NOSIG
ZGHA,2021-01-02 09:00,ZGHA 020900Z VRB01MPS CAVOK 12/M03 Q1023 NOSIG
ZGHA,2021-01-02 10:00,ZGHA 021000Z 31002MPS CAVOK 11/M02 Q1023 NOSIG
ZGHA,2021-01-02 11:00,ZGHA 021100Z 35003MPS CAVOK 11/M01 Q1023 NOSIG
ZGHA,2021-01-02 12:00,ZGHA 021200Z 35003MPS CAVOK 10/M00 Q1024 NOSIG
ZGHA,2021-01-02 13:00,ZGHA 021300Z 01004MPS CAVOK 09/01 Q1025 NOSIG
ZGHA,2021-01-02 14:00,ZGHA 021400Z 03003MPS CAVOK 09/01 Q1026 NOSIG
ZGHA,2021-01-02 15:00,ZGHA 021500Z VRB01MPS CAVOK 08/01 Q1026 NOSIG
ZGHA,2021-01-02 16:00,ZGHA 021600Z VRB01MPS CAVOK 08/02 Q1026 NOSIG
ZGHA,2021-01-02 17:00,ZGHA 021700Z 23001MPS CAVOK 07/03 Q1026 NOSIG
ZGHA,2021-01-02 18:00,ZGHA 021800Z 28002MPS CAVOK 07/02 Q1027 NOSIG
ZGHA,2021-01-02 19:00,ZGHA 021900Z VRB01MPS CAVOK 07/02 Q1027 NOSIG
ZGHA,2021-01-02 20:00,ZGHA 022000Z 02001MPS CAVOK 07/03 Q1027 NOSIG
ZGHA,2021-01-02 21:00,ZGHA 022100Z 02001MPS CAVOK 06/03 Q1027 NOSIG
ZGHA,2021-01-02 22:00,ZGHA 022200Z VRB01MPS CAVOK 06/03 Q1027 NOSIG
ZGHA,2021-01-02 23:00,ZGHA 022300Z 03001MPS 8000 NSC 06/03 Q1027 NOSIG
ZGHA,2021-01-03 00:00,ZGHA 030000Z 03002MPS 7000 NSC 06/03 Q1028 NOSIG
ZGHA,2021-01-03 01:00,ZGHA 030100Z 33002MPS 290V010 6000 NSC 07/04 Q1029 NOSIG
ZGHA,2021-01-03 02:00,ZGHA 030200Z 36002MPS 9000 NSC 08/01 Q1030 NOSIG
ZGHA,2021-01-03 03:00,ZGHA 030300Z VRB01MPS 8000 NSC 09/02 Q1029 NOSIG
ZGHA,2021-01-03 04:00,ZGHA 030400Z 28002MPS 6000 NSC 09/02 Q1029 NOSIG
ZGHA,2021-01-03 05:00,ZGHA 030500Z 33002MPS 290V020 9000 NSC 10/02 Q1027 NOSIG
ZGHA,2021-01-03 06:00,ZGHA 030600Z 29002MPS 250V330 7000 NSC 10/02 Q1027 NOSIG
ZGHA,2021-01-03 07:00,ZGHA 030700Z 30003MPS 260V330 6000 NSC 10/03 Q1027 NOSIG
ZGHA,2021-01-03 08:00,ZGHA 030800Z 34004MPS 5000 HZ NSC 10/03 Q1027 NOSIG
ZGHA,2021-01-03 09:00,ZGHA 030900Z 32002MPS 300V360 5000 HZ NSC 09/02 Q1027 NOSIG
ZGHA,2021-01-03 10:00,ZGHA 031000Z 33004MPS 5000 HZ NSC 09/01 Q1028 NOSIG
ZGHA,2021-01-03 11:00,ZGHA 031100Z 34003MPS 7000 NSC 07/01 Q1028 NOSIG
ZGHA,2021-01-03 12:00,ZGHA 031200Z 36002MPS 7000 NSC 07/02 Q1029 NOSIG
ZGHA,2021-01-03 13:00,ZGHA 031300Z 01003MPS 7000 NSC 06/02 Q1029 NOSIG
ZGHA,2021-01-03 14:00,ZGHA 031400Z 02002MPS 7000 NSC 06/02 Q1028 NOSIG
ZGHA,2021-01-03 15:00,ZGHA 031500Z 35001MPS 7000 NSC 04/01 Q1029 NOSIG
ZGHA,2021-01-03 16:00,ZGHA 031600Z 00000MPS 6000 NSC 04/01 Q1029 NOSIG
ZGHA,2021-01-03 17:00,ZGHA 031700Z 00000MPS 6000 NSC 03/02 Q1029 NOSIG
ZGHA,2021-01-03 18:00,ZGHA 031800Z 02001MPS 5000 BR NSC 02/01 Q1029 NOSIG
ZGHA,2021-01-03 19:00,ZGHA 031900Z VRB01MPS 4500 BR NSC 02/01 Q1028 NOSIG
ZGHA,2021-01-03 20:00,ZGHA 032000Z 08001MPS 4000 BR NSC 01/00 Q1028 NOSIG
ZGHA,2021-01-03 21:00,ZGHA 032100Z VRB01MPS 3500 BR NSC 01/01 Q1028 NOSIG
ZGHA,2021-01-03 22:00,ZGHA 032200Z 06001MPS 3500 BR NSC 00/00 Q1028 NOSIG
ZGHA,2021-01-03 23:00,ZGHA 032300Z VRB01MPS 3500 BR NSC 00/00 Q1028 NOSIG
ZGHA,2021-01-04 00:00,ZGHA 040000Z 06001MPS 2000 PRFG BR NSC 01/01 Q1028 NOSIG
ZGHA,2021-01-04 01:00,ZGHA 040100Z VRB01MPS 2000 R36L/1400N R36R/1300V1400N PRFG BR NSC 03/03 Q1029 NOSIG
ZGHA,2021-01-04 02:00,ZGHA 040200Z VRB01MPS 4000 BR NSC 05/03 Q1029 NOSIG
ZGHA,2021-01-04 03:00,ZGHA 040300Z VRB01MPS 4000 BR NSC 06/03 Q1028 NOSIG
ZGHA,2021-01-04 04:00,ZGHA 040400Z 31002MPS 240V350 4000 BR NSC 08/04 Q1027 NOSIG
ZGHA,2021-01-04 05:00,ZGHA 040500Z 31003MPS 250V360 4000 HZ NSC 10/03 Q1026 NOSIG
ZGHA,2021-01-04 06:00,ZGHA 040600Z VRB01MPS 5000 HZ NSC 11/03 Q1025 NOSIG
ZGHA,2021-01-04 07:00,ZGHA 040700Z 30002MPS 230V350 6000 NSC 12/02 Q1025 NOSIG
ZGHA,2021-01-04 08:00,ZGHA 040800Z 33003MPS 280V020 6000 NSC 11/03 Q1024 NOSIG
ZGHA,2021-01-04 09:00,ZGHA 040900Z 32003MPS 5000 HZ NSC 11/03 Q1025 NOSIG
ZGHA,2021-01-04 10:00,ZGHA 041000Z 31003MPS 5000 HZ NSC 10/03 Q1026 NOSIG
ZGHA,2021-01-04 11:00,ZGHA 041100Z 33004MPS 6000 NSC 09/04 Q1026 NOSIG
ZGHA,2021-01-04 12:00,ZGHA 041200Z 36005MPS 6000 NSC 09/02 Q1027 NOSIG
ZGHA,2021-01-04 13:00,ZGHA 041300Z 35003MPS 6000 NSC 08/02 Q1027 NOSIG
ZGHA,2021-01-04 14:00,ZGHA 041400Z 36004MPS 5000 HZ NSC 08/02 Q1027 NOSIG
ZGHA,2021-01-04 15:00,ZGHA 041500Z 36005MPS 5000 HZ NSC 07/02 Q1027 NOSIG
ZGHA,2021-01-04 16:00,ZGHA 041600Z 36003MPS 5000 BR NSC 07/03 Q1028 NOSIG
ZGHA,2021-01-04 17:00,ZGHA 041700Z 34004MPS 4500 BR NSC 07/03 Q1027 NOSIG
ZGHA,2021-01-04 18:00,ZGHA 041800Z 34003MPS 4000 BR NSC 07/03 Q1027 NOSIG
ZGHA,2021-01-04 19:00,ZGHA 041900Z 35004MPS 4000 BR NSC 07/03 Q1027 NOSIG
ZGHA,2021-01-04 20:00,ZGHA 042000Z 35003MPS 4000 BR NSC 07/04 Q1027 NOSIG
ZGHA,2021-01-04 21:00,ZGHA 042100Z 33003MPS 3700 BR NSC 06/04 Q1027 NOSIG
ZGHA,2021-01-04 22:00,ZGHA 042200Z 34004MPS 4000 BR NSC 06/03 Q1028 NOSIG
ZGHA,2021-01-04 23:00,ZGHA 042300Z 35004MPS 3800 BR NSC 06/03 Q1029 NOSIG
ZGHA,2021-01-05 00:00,ZGHA 050000Z 35004MPS 2400 BR NSC 06/03 Q1029 BECMG TL0100 3200
ZGHA,2021-01-05 01:00,ZGHA 050100Z 34004MPS 2500 BR NSC 07/03 Q1030 BECMG TL0200 3200
ZGHA,2021-01-05 02:00,ZGHA 050200Z 33004MPS 300V360 2500 BR NSC 07/04 Q1031 NOSIG
ZGHA,2021-01-05 03:00,ZGHA 050300Z 35005MPS 2500 BR NSC 07/03 Q1030 NOSIG
ZGHA,2021-01-05 04:00,ZGHA 050400Z 34006MPS 2200 BR NSC 07/04 Q1030 NOSIG
ZGHA,2021-01-05 05:00,ZGHA 050500Z 35006MPS 2100 BR FEW023 07/03 Q1029 NOSIG
ZGHA,2021-01-05 06:00,ZGHA 050600Z 34005MPS 2000 BR BKN015 07/03 Q1029 NOSIG
ZGHA,2021-01-05 07:00,ZGHA 050700Z 32004MPS 1600 BR BKN015 06/03 Q1029 NOSIG
ZGHA,2021-01-05 08:00,ZGHA 050800Z 33005MPS 1500 BR BKN015 06/03 Q1029 NOSIG
ZGHA,2021-01-05 09:00,ZGHA 050900Z 35006MPS 1300 R36L/1600N R36R/1600N BR BKN012 05/03 Q1030 BECMG TL1000 1600
ZGHA,2021-01-05 10:00,ZGHA 051000Z 34006MPS 1500 BR BKN012 05/03 Q1030 BECMG TL1150 3000
ZGHA,2021-01-05 11:00,ZGHA 051100Z 35005MPS 1800 BR BKN012 05/03 Q1030 NOSIG
ZGHA,2021-01-05 12:00,ZGHA 051200Z 35005MPS 2400 BR BKN012 05/02 Q1031 BECMG TL1350 3000
ZGHA,2021-01-05 13:00,ZGHA 051300Z 34005MPS 2700 BR BKN015 05/02 Q1031 BECMG TL1400 3000
ZGHA,2021-01-05 14:00,ZGHA 051400Z 34006MPS 3200 BR BKN016 05/02 Q1031 NOSIG
ZGHA,2021-01-05 15:00,ZGHA 051500Z 34005MPS 3500 BR BKN018 05/01 Q1031 NOSIG
ZGHA,2021-01-05 16:00,ZGHA 051600Z 34004MPS 3700 BR BKN022 05/01 Q1031 NOSIG
ZGHA,2021-01-05 17:00,ZGHA 051700Z 34006MPS 3700 BR BKN027 05/01 Q1031 NOSIG
